"Country" "ccode" "Year" "Party_Regime" "Party" "Year_Founded" "Party_Age" "Year_in_Power" "Last_Year_of_Power" "Power_Change" "Competition" "Origin" "How_Power_Gained" "How_Power_Ended" "Democracy_Year_After" "Accession_to_Democracy" "Power_from_Independence" "Renaming" "Evolution" "Marxist" "Military" "Monarchy" "Violence" "Occupation" "Compet_Auth" "Compet_Parties" "Last_Before_Dem" "Next_Dem_Year" "Dem_Remains" "Dem_Competitive" "Dem_Power" "Dem_Remains_Any" "Dem_Competitive_Any" "Dem_Power_Any" "Dem_Years_Remains" "Dem_Years_Competitive" "Dem_Years_Power" "Military_Ally" "Governance" "Favors_Ethnic"
"1769" "El Salvador" 92 1967 1 "National Conciliation Party" 1961 6 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1770" "El Salvador" 92 1968 1 "National Conciliation Party" 1961 7 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1771" "El Salvador" 92 1969 1 "National Conciliation Party" 1961 8 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1772" "El Salvador" 92 1970 1 "National Conciliation Party" 1961 9 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1773" "El Salvador" 92 1971 1 "National Conciliation Party" 1961 10 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1774" "El Salvador" 92 1972 1 "National Conciliation Party" 1961 11 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1775" "El Salvador" 92 1973 1 "National Conciliation Party" 1961 12 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1776" "El Salvador" 92 1974 1 "National Conciliation Party" 1961 13 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1777" "El Salvador" 92 1975 1 "National Conciliation Party" 1961 14 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1778" "El Salvador" 92 1976 1 "National Conciliation Party" 1961 15 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1779" "El Salvador" 92 1977 1 "National Conciliation Party" 1961 16 1962 "1978" 0 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1780" "El Salvador" 92 1978 1 "National Conciliation Party" 1961 17 1962 "1978" 2 1 "Military" "Military" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA 0 1984 1 1 0 1 1 0 "1984-2015" "1984-2015" NA NA NA 0
"1781" "El Salvador" 92 1979 0 "N" NA NA 1979 "1980" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1782" "El Salvador" 92 1980 0 "N" NA NA 1979 "1980" 1 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1783" "El Salvador" 92 1981 1 "Nationalist Republican Alliance (ARENA)" 1981 0 1981 "1983" 0 1 "Military" "Military" "Election" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1984 1 1 1 1 1 1 "1984-2015" "1984-2015" "1988-2009, 2012-2015" 1 "Policy-Based/Repressive" 0
"1784" "El Salvador" 92 1982 1 "Nationalist Republican Alliance (ARENA)" 1981 1 1981 "1983" 0 1 "Military" "Military" "Election" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1984 1 1 1 1 1 1 "1984-2015" "1984-2015" "1988-2009, 2012-2015" 1 "Policy-Based/Repressive" 0
"1785" "El Salvador" 92 1983 1 "Nationalist Republican Alliance (ARENA)" 1981 2 1981 "1983" 3 1 "Military" "Military" "Election" 1 1 0 NA 0 0 0 0 0 0 0 NA 1 1984 1 1 1 1 1 1 "1984-2015" "1984-2015" "1988-2009, 2012-2015" 1 "Policy-Based/Repressive" 0
"1786" "Equatorial Guinea" 411 1968 1 "Popular Idea of Equatorial Guinea (IPGE)" 1958 10 1968 "1971" 0 1 "Independence" "Election" "Dictator-Supported" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1787" "Equatorial Guinea" 411 1969 1 "Popular Idea of Equatorial Guinea (IPGE)" 1958 11 1968 "1971" 0 1 "Independence" "Election" "Dictator-Supported" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1788" "Equatorial Guinea" 411 1970 1 "Popular Idea of Equatorial Guinea (IPGE)" 1958 12 1968 "1971" 0 1 "Independence" "Election" "Dictator-Supported" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1789" "Equatorial Guinea" 411 1971 1 "Popular Idea of Equatorial Guinea (IPGE)" 1958 13 1968 "1971" 1 1 "Independence" "Election" "Dictator-Supported" 0 0 1 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1790" "Equatorial Guinea" 411 1972 1 "United National Workers' Party (PUNT)" 1972 0 1972 "1978" 0 0 "Dictator-Created" "Dictator-Created" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1791" "Equatorial Guinea" 411 1973 1 "United National Workers' Party (PUNT)" 1972 1 1972 "1978" 0 0 "Dictator-Created" "Dictator-Created" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1792" "Equatorial Guinea" 411 1974 1 "United National Workers' Party (PUNT)" 1972 2 1972 "1978" 0 0 "Dictator-Created" "Dictator-Created" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1793" "Equatorial Guinea" 411 1975 1 "United National Workers' Party (PUNT)" 1972 3 1972 "1978" 0 0 "Dictator-Created" "Dictator-Created" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1794" "Equatorial Guinea" 411 1976 1 "United National Workers' Party (PUNT)" 1972 4 1972 "1978" 0 0 "Dictator-Created" "Dictator-Created" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1795" "Equatorial Guinea" 411 1977 1 "United National Workers' Party (PUNT)" 1972 5 1972 "1978" 0 0 "Dictator-Created" "Dictator-Created" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1796" "Equatorial Guinea" 411 1978 1 "United National Workers' Party (PUNT)" 1972 6 1972 "1978" 2 0 "Dictator-Created" "Dictator-Created" "Coup" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1797" "Equatorial Guinea" 411 1979 0 "N" NA NA 1979 "1987" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1798" "Equatorial Guinea" 411 1980 0 "N" NA NA 1979 "1987" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1799" "Equatorial Guinea" 411 1981 0 "N" NA NA 1979 "1987" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1800" "Equatorial Guinea" 411 1982 0 "N" NA NA 1979 "1987" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1801" "Equatorial Guinea" 411 1983 0 "N" NA NA 1979 "1987" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1802" "Equatorial Guinea" 411 1984 0 "N" NA NA 1979 "1987" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1803" "Equatorial Guinea" 411 1985 0 "N" NA NA 1979 "1987" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1804" "Equatorial Guinea" 411 1986 0 "N" NA NA 1979 "1987" 0 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1805" "Equatorial Guinea" 411 1987 0 "N" NA NA 1979 "1987" 1 NA NA NA NA 0 0 NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1806" "Equatorial Guinea" 411 1988 1 "Democratic Party of Equatorial Guinea" 1987 1 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1807" "Equatorial Guinea" 411 1989 1 "Democratic Party of Equatorial Guinea" 1987 2 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1808" "Equatorial Guinea" 411 1990 1 "Democratic Party of Equatorial Guinea" 1987 3 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1809" "Equatorial Guinea" 411 1991 1 "Democratic Party of Equatorial Guinea" 1987 4 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1810" "Equatorial Guinea" 411 1992 1 "Democratic Party of Equatorial Guinea" 1987 5 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1811" "Equatorial Guinea" 411 1993 1 "Democratic Party of Equatorial Guinea" 1987 6 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1812" "Equatorial Guinea" 411 1994 1 "Democratic Party of Equatorial Guinea" 1987 7 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1813" "Equatorial Guinea" 411 1995 1 "Democratic Party of Equatorial Guinea" 1987 8 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1814" "Equatorial Guinea" 411 1996 1 "Democratic Party of Equatorial Guinea" 1987 9 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1815" "Equatorial Guinea" 411 1997 1 "Democratic Party of Equatorial Guinea" 1987 10 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1816" "Equatorial Guinea" 411 1998 1 "Democratic Party of Equatorial Guinea" 1987 11 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1817" "Equatorial Guinea" 411 1999 1 "Democratic Party of Equatorial Guinea" 1987 12 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1818" "Equatorial Guinea" 411 2000 1 "Democratic Party of Equatorial Guinea" 1987 13 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1819" "Equatorial Guinea" 411 2001 1 "Democratic Party of Equatorial Guinea" 1987 14 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1820" "Equatorial Guinea" 411 2002 1 "Democratic Party of Equatorial Guinea" 1987 15 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1821" "Equatorial Guinea" 411 2003 1 "Democratic Party of Equatorial Guinea" 1987 16 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1822" "Equatorial Guinea" 411 2004 1 "Democratic Party of Equatorial Guinea" 1987 17 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1823" "Equatorial Guinea" 411 2005 1 "Democratic Party of Equatorial Guinea" 1987 18 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1824" "Equatorial Guinea" 411 2006 1 "Democratic Party of Equatorial Guinea" 1987 19 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1825" "Equatorial Guinea" 411 2007 1 "Democratic Party of Equatorial Guinea" 1987 20 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1826" "Equatorial Guinea" 411 2008 1 "Democratic Party of Equatorial Guinea" 1987 21 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1827" "Equatorial Guinea" 411 2009 1 "Democratic Party of Equatorial Guinea" 1987 22 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1828" "Equatorial Guinea" 411 2010 1 "Democratic Party of Equatorial Guinea" 1987 23 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1829" "Equatorial Guinea" 411 2011 1 "Democratic Party of Equatorial Guinea" 1987 24 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1830" "Equatorial Guinea" 411 2012 1 "Democratic Party of Equatorial Guinea" 1987 25 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1831" "Equatorial Guinea" 411 2013 1 "Democratic Party of Equatorial Guinea" 1987 26 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1832" "Equatorial Guinea" 411 2014 1 "Democratic Party of Equatorial Guinea" 1987 27 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1833" "Equatorial Guinea" 411 2015 1 "Democratic Party of Equatorial Guinea" 1987 28 1988 "N" 0 0 "Dictator-Created" "Dictator-Created" "N/A" 0 0 0 NA 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1834" "Eritrea" 531 1993 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 23 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1835" "Eritrea" 531 1994 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 24 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1836" "Eritrea" 531 1995 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 25 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1837" "Eritrea" 531 1996 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 26 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1838" "Eritrea" 531 1997 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 27 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1839" "Eritrea" 531 1998 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 28 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1840" "Eritrea" 531 1999 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 29 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1841" "Eritrea" 531 2000 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 30 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1842" "Eritrea" 531 2001 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 31 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1843" "Eritrea" 531 2002 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 32 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1844" "Eritrea" 531 2003 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 33 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1845" "Eritrea" 531 2004 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 34 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1846" "Eritrea" 531 2005 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 35 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1847" "Eritrea" 531 2006 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 36 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1848" "Eritrea" 531 2007 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 37 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1849" "Eritrea" 531 2008 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 38 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1850" "Eritrea" 531 2009 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 39 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1851" "Eritrea" 531 2010 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 40 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1852" "Eritrea" 531 2011 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 41 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1853" "Eritrea" 531 2012 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 42 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1854" "Eritrea" 531 2013 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 43 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1855" "Eritrea" 531 2014 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 44 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1856" "Eritrea" 531 2015 1 "Eritrean People's Liberation Front / People's Front for Democracy and Justice" 1970 45 1993 "N" 0 0 "Revolution" "Revolution" "N/A" 0 0 1 "1994" 0 1 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1857" "Estonia" 366 1934 0 "N" NA NA 1934 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1858" "Estonia" 366 1935 0 "N" NA NA 1934 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1859" "Estonia" 366 1936 0 "N" NA NA 1934 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1860" "Estonia" 366 1937 0 "N" NA NA 1934 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1861" "Estonia" 366 1938 0 "N" NA NA 1934 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1862" "Estonia" 366 1939 0 "N" NA NA 1934 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1863" "Estonia" 366 1940 0 "N" NA NA 1934 "1940" 1 NA NA NA NA 0 0 NA NA NA NA 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1864" "Ethiopia" 530 1936 0 "N" NA NA 1936 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1865" "Ethiopia" 530 1937 0 "N" NA NA 1936 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1866" "Ethiopia" 530 1938 0 "N" NA NA 1936 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1867" "Ethiopia" 530 1939 0 "N" NA NA 1936 "1940" 0 NA NA NA NA 0 0 NA NA NA NA 0 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1868" "Ethiopia" 530 1940 0 "N" NA NA 1936 "1940" 2 NA NA NA NA 0 0 NA NA NA NA 0 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1869" "Ethiopia" 530 1941 0 "N" NA NA 1941 "1978" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1870" "Ethiopia" 530 1942 0 "N" NA NA 1941 "1978" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1871" "Ethiopia" 530 1943 0 "N" NA NA 1941 "1978" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1872" "Ethiopia" 530 1944 0 "N" NA NA 1941 "1978" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1873" "Ethiopia" 530 1945 0 "N" NA NA 1941 "1978" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1874" "Ethiopia" 530 1946 0 "N" NA NA 1941 "1978" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1875" "Ethiopia" 530 1947 0 "N" NA NA 1941 "1978" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1876" "Ethiopia" 530 1948 0 "N" NA NA 1941 "1978" 0 NA NA NA NA 0 0 NA NA NA NA 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
